"INST
CODE",INSTITUTE NAME,PLACE,DIST,COED,TYPE,"YEAR OF
ESTB",BRANCH,BRANCH NAME,BC_A Boys,BC_A Girls,"TUITION
FEE",AFFILIATED,LINKS
MDRK,MADHIRA INSTITUTE OF TECHNOLOGY AND SCI,KODAD,SRP,COED,PVT,2001,MEC,MECHANICAL ENGINEERING,126089,126089,72000,JNTUH,
MECS,MATRUSRI ENGINEERING COLLEGE,HYDERABAD,HYD,COED,PVT,2011,CIV,CIVIL ENGINEERING,124943,124943,100000,OU,
MECS,MATRUSRI ENGINEERING COLLEGE,HYDERABAD,HYD,COED,PVT,2011,CSE,COMPUTER SCIENCE AND ENGINEERING,22388,29244,100000,OU,
MECS,MATRUSRI ENGINEERING COLLEGE,HYDERABAD,HYD,COED,PVT,2011,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,58261,86607,100000,OU,
MECS,MATRUSRI ENGINEERING COLLEGE,HYDERABAD,HYD,COED,PVT,2011,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,88750,108655,100000,OU,
MECS,MATRUSRI ENGINEERING COLLEGE,HYDERABAD,HYD,COED,PVT,2011,INF,INFORMATION TECHNOLOGY,35123,40170,100000,OU,
MECS,MATRUSRI ENGINEERING COLLEGE,HYDERABAD,HYD,COED,PVT,2011,MEC,MECHANICAL ENGINEERING,113117,117287,100000,OU,
METH,"METHODIST COLLEGE OF ENGINEERING AND
TECHNOLOGY (AUTONOMOUS)",ABIDS,HYD,COED,PVT,2008,AID,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,82946,92129,78000,OU,
METH,"METHODIST COLLEGE OF ENGINEERING AND
TECHNOLOGY (AUTONOMOUS)",ABIDS,HYD,COED,PVT,2008,CIV,CIVIL ENGINEERING,52327,108075,78000,OU,
METH,"METHODIST COLLEGE OF ENGINEERING AND
TECHNOLOGY (AUTONOMOUS)",ABIDS,HYD,COED,PVT,2008,CSE,COMPUTER SCIENCE AND ENGINEERING,34753,55544,78000,OU,
METH,"METHODIST COLLEGE OF ENGINEERING AND
TECHNOLOGY (AUTONOMOUS)",ABIDS,HYD,COED,PVT,2008,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,110150,113262,78000,OU,
METH,"METHODIST COLLEGE OF ENGINEERING AND
TECHNOLOGY (AUTONOMOUS)",ABIDS,HYD,COED,PVT,2008,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,114607,114607,78000,OU,
METH,"METHODIST COLLEGE OF ENGINEERING AND
TECHNOLOGY (AUTONOMOUS)",ABIDS,HYD,COED,PVT,2008,MEC,MECHANICAL ENGINEERING,110119,115469,78000,OU,
MGHA,MEGHA INST OF ENGG AND TECHNOLOGY FOR WOMEN,GHATKESAR,MDL,GIRLS,PVT,2008,AID,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,NA,103628,62000,JNTUH,
MGHA,MEGHA INST OF ENGG AND TECHNOLOGY FOR WOMEN,GHATKESAR,MDL,GIRLS,PVT,2008,CIV,CIVIL ENGINEERING,NA,125052,62000,JNTUH,
MGHA,MEGHA INST OF ENGG AND TECHNOLOGY FOR WOMEN,GHATKESAR,MDL,GIRLS,PVT,2008,CSE,COMPUTER SCIENCE AND ENGINEERING,0,86725,62000,JNTUH,
MGHA,MEGHA INST OF ENGG AND TECHNOLOGY FOR WOMEN,GHATKESAR,MDL,GIRLS,PVT,2008,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,0,117618,62000,JNTUH,
MGHA,MEGHA INST OF ENGG AND TECHNOLOGY FOR WOMEN,GHATKESAR,MDL,GIRLS,PVT,2008,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,0,117634,62000,JNTUH,
MGIT,MAHATMA GANDHI INSTITUTE OF TECHNOLOGY,GANDIPET,RR,COED,PVT,1997,CIV,CIVIL ENGINEERING,99006,108170,160000,JNTUH,
MGIT,MAHATMA GANDHI INSTITUTE OF TECHNOLOGY,GANDIPET,RR,COED,PVT,1997,CSB,COMPUTER SCIENCE AND BUSINESS SYSTEM,21420,21871,160000,JNTUH,
MGIT,MAHATMA GANDHI INSTITUTE OF TECHNOLOGY,GANDIPET,RR,COED,PVT,1997,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),17112,19581,160000,JNTUH,
MGIT,MAHATMA GANDHI INSTITUTE OF TECHNOLOGY,GANDIPET,RR,COED,PVT,1997,CSE,COMPUTER SCIENCE AND ENGINEERING,14027,15114,160000,JNTUH,
MGIT,MAHATMA GANDHI INSTITUTE OF TECHNOLOGY,GANDIPET,RR,COED,PVT,1997,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",9509,23685,160000,JNTUH,
MGIT,MAHATMA GANDHI INSTITUTE OF TECHNOLOGY,GANDIPET,RR,COED,PVT,1997,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,23504,43383,160000,JNTUH,
MGIT,MAHATMA GANDHI INSTITUTE OF TECHNOLOGY,GANDIPET,RR,COED,PVT,1997,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,70125,113527,160000,JNTUH,
MGIT,MAHATMA GANDHI INSTITUTE OF TECHNOLOGY,GANDIPET,RR,COED,PVT,1997,INF,INFORMATION TECHNOLOGY,14045,25749,160000,JNTUH,
MGIT,MAHATMA GANDHI INSTITUTE OF TECHNOLOGY,GANDIPET,RR,COED,PVT,1997,MCT,MECHANICAL (MECHTRONICS) ENGINEERING,101666,108821,160000,JNTUH,
MGIT,MAHATMA GANDHI INSTITUTE OF TECHNOLOGY,GANDIPET,RR,COED,PVT,1997,MEC,MECHANICAL ENGINEERING,92708,108866,160000,JNTUH,
MGIT,MAHATMA GANDHI INSTITUTE OF TECHNOLOGY,GANDIPET,RR,COED,PVT,1997,MMT,METALLURGY AND MATERIAL ENGINEERING,69803,69803,160000,JNTUH,
MGUNSF,MGU COLLEGE OF ENGINEERING AND TECHNOLOGY,NALGONDA,NLG,COED,SF,2013,CSE,COMPUTER SCIENCE AND ENGINEERING,69314,69314,45000,MGUN,
MGUNSF,MGU COLLEGE OF ENGINEERING AND TECHNOLOGY,NALGONDA,NLG,COED,SF,2013,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,98604,109483,45000,MGUN,
MGUNSF,MGU COLLEGE OF ENGINEERING AND TECHNOLOGY,NALGONDA,NLG,COED,SF,2013,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,65433,111910,45000,MGUN,
MHVR,MAHAVEER INSTITUTE OF SCI AND TECHNOLOGY,BANDLAGUDA,HYD,COED,PVT,2001,ANE,AERONAUTICAL ENGINEERING,107385,107385,70000,JNTUH,
MHVR,MAHAVEER INSTITUTE OF SCI AND TECHNOLOGY,BANDLAGUDA,HYD,COED,PVT,2001,CIV,CIVIL ENGINEERING,116137,116137,70000,JNTUH,
MHVR,MAHAVEER INSTITUTE OF SCI AND TECHNOLOGY,BANDLAGUDA,HYD,COED,PVT,2001,CSE,COMPUTER SCIENCE AND ENGINEERING,51895,63745,70000,JNTUH,
MHVR,MAHAVEER INSTITUTE OF SCI AND TECHNOLOGY,BANDLAGUDA,HYD,COED,PVT,2001,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",75474,75474,70000,JNTUH,
MHVR,MAHAVEER INSTITUTE OF SCI AND TECHNOLOGY,BANDLAGUDA,HYD,COED,PVT,2001,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,117414,117414,70000,JNTUH,
MHVR,MAHAVEER INSTITUTE OF SCI AND TECHNOLOGY,BANDLAGUDA,HYD,COED,PVT,2001,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,108237,108237,70000,JNTUH,
MHVR,MAHAVEER INSTITUTE OF SCI AND TECHNOLOGY,BANDLAGUDA,HYD,COED,PVT,2001,INF,INFORMATION TECHNOLOGY,89934,89934,70000,JNTUH,
MHVR,MAHAVEER INSTITUTE OF SCI AND TECHNOLOGY,BANDLAGUDA,HYD,COED,PVT,2001,MEC,MECHANICAL ENGINEERING,57959,120465,70000,JNTUH,
MINA,MINA INST OF ENGG AND TECHNOLOGY FOR WOMEN,MIRYALAGUDA,NLG,GIRLS,PVT,2008,CSE,COMPUTER SCIENCE AND ENGINEERING,0,114946,55000,JNTUH,
MINA,MINA INST OF ENGG AND TECHNOLOGY FOR WOMEN,MIRYALAGUDA,NLG,GIRLS,PVT,2008,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",0,115322,55000,JNTUH,
MINA,MINA INST OF ENGG AND TECHNOLOGY FOR WOMEN,MIRYALAGUDA,NLG,GIRLS,PVT,2008,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,NA,116021,55000,JNTUH,
MINA,MINA INST OF ENGG AND TECHNOLOGY FOR WOMEN,MIRYALAGUDA,NLG,GIRLS,PVT,2008,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,NA,125717,55000,JNTUH,
MLID,M L R INSTITUTE OF TECHNOLOGY (AUTONOMOUS),DUNDIGAL,MDL,COED,PVT,2005,ANE,AERONAUTICAL ENGINEERING,87252,113081,110000,JNTUH,
MLID,M L R INSTITUTE OF TECHNOLOGY (AUTONOMOUS),DUNDIGAL,MDL,COED,PVT,2005,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),55576,61419,110000,JNTUH,
MLID,M L R INSTITUTE OF TECHNOLOGY (AUTONOMOUS),DUNDIGAL,MDL,COED,PVT,2005,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),39316,40604,110000,JNTUH,
MLID,M L R INSTITUTE OF TECHNOLOGY (AUTONOMOUS),DUNDIGAL,MDL,COED,PVT,2005,CSE,COMPUTER SCIENCE AND ENGINEERING,31947,31947,110000,JNTUH,
MLID,M L R INSTITUTE OF TECHNOLOGY (AUTONOMOUS),DUNDIGAL,MDL,COED,PVT,2005,CSI,COMPUTER SCIENCE AND INFORMATION TECHNOLOGY,51574,51574,110000,JNTUH,
MLID,M L R INSTITUTE OF TECHNOLOGY (AUTONOMOUS),DUNDIGAL,MDL,COED,PVT,2005,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",45704,45704,110000,JNTUH,
MLID,M L R INSTITUTE OF TECHNOLOGY (AUTONOMOUS),DUNDIGAL,MDL,COED,PVT,2005,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,69969,88886,110000,JNTUH,
MLID,M L R INSTITUTE OF TECHNOLOGY (AUTONOMOUS),DUNDIGAL,MDL,COED,PVT,2005,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,115563,115563,110000,JNTUH,
MLID,M L R INSTITUTE OF TECHNOLOGY (AUTONOMOUS),DUNDIGAL,MDL,COED,PVT,2005,INF,INFORMATION TECHNOLOGY,55037,55037,110000,JNTUH,
MLID,M L R INSTITUTE OF TECHNOLOGY (AUTONOMOUS),DUNDIGAL,MDL,COED,PVT,2005,MEC,MECHANICAL ENGINEERING,58409,113806,110000,JNTUH,
MLRD,"MALLA REDDY COLLEGE OF ENGG TECHNOLOGY
(AUTONOMOUS)",MYSAMMAGUDA,MDL,COED,PVT,2004,AIM,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,62379,68788,110000,JNTUH,
MLRD,"MALLA REDDY COLLEGE OF ENGG TECHNOLOGY
(AUTONOMOUS)",MYSAMMAGUDA,MDL,COED,PVT,2004,ANE,AERONAUTICAL ENGINEERING,92951,116716,110000,JNTUH,
MLRD,"MALLA REDDY COLLEGE OF ENGG TECHNOLOGY
(AUTONOMOUS)",MYSAMMAGUDA,MDL,COED,PVT,2004,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),50843,50843,110000,JNTUH,
MLRD,"MALLA REDDY COLLEGE OF ENGG TECHNOLOGY
(AUTONOMOUS)",MYSAMMAGUDA,MDL,COED,PVT,2004,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),46779,46779,110000,JNTUH,
MLRD,"MALLA REDDY COLLEGE OF ENGG TECHNOLOGY
(AUTONOMOUS)",MYSAMMAGUDA,MDL,COED,PVT,2004,CSE,COMPUTER SCIENCE AND ENGINEERING,32597,38067,110000,JNTUH,
MLRD,"MALLA REDDY COLLEGE OF ENGG TECHNOLOGY
(AUTONOMOUS)",MYSAMMAGUDA,MDL,COED,PVT,2004,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",48818,49651,110000,JNTUH,
MLRD,"MALLA REDDY COLLEGE OF ENGG TECHNOLOGY
(AUTONOMOUS)",MYSAMMAGUDA,MDL,COED,PVT,2004,CSO,COMPUTER SCIENCE AND ENGINEERING (IOT),68999,92800,110000,JNTUH,
MLRD,"MALLA REDDY COLLEGE OF ENGG TECHNOLOGY
(AUTONOMOUS)",MYSAMMAGUDA,MDL,COED,PVT,2004,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,71621,71621,110000,JNTUH,
MLRD,"MALLA REDDY COLLEGE OF ENGG TECHNOLOGY
(AUTONOMOUS)",MYSAMMAGUDA,MDL,COED,PVT,2004,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,105975,106869,110000,JNTUH,
MLRD,"MALLA REDDY COLLEGE OF ENGG TECHNOLOGY
(AUTONOMOUS)",MYSAMMAGUDA,MDL,COED,PVT,2004,INF,INFORMATION TECHNOLOGY,55940,64325,110000,JNTUH,
MLRD,"MALLA REDDY COLLEGE OF ENGG TECHNOLOGY
(AUTONOMOUS)",MYSAMMAGUDA,MDL,COED,PVT,2004,MEC,MECHANICAL ENGINEERING,106253,117501,110000,JNTUH,
MLRS,"MARRI LAXMAN REDDY INST OF TECHNOLOGY AND
MANAGEMENT (AUTONOMOUS)",DUNDIGAL,MDL,COED,PVT,2009,CIV,CIVIL ENGINEERING,111634,111634,100000,JNTUH,
MLRS,"MARRI LAXMAN REDDY INST OF TECHNOLOGY AND
MANAGEMENT (AUTONOMOUS)",DUNDIGAL,MDL,COED,PVT,2009,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),65944,77845,100000,JNTUH,
MLRS,"MARRI LAXMAN REDDY INST OF TECHNOLOGY AND
MANAGEMENT (AUTONOMOUS)",DUNDIGAL,MDL,COED,PVT,2009,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),69598,76675,100000,JNTUH,
MLRS,"MARRI LAXMAN REDDY INST OF TECHNOLOGY AND
MANAGEMENT (AUTONOMOUS)",DUNDIGAL,MDL,COED,PVT,2009,CSE,COMPUTER SCIENCE AND ENGINEERING,39833,47487,100000,JNTUH,
MLRS,"MARRI LAXMAN REDDY INST OF TECHNOLOGY AND
MANAGEMENT (AUTONOMOUS)",DUNDIGAL,MDL,COED,PVT,2009,CSI,COMPUTER SCIENCE AND INFORMATION TECHNOLOGY,47021,47021,100000,JNTUH,
MLRS,"MARRI LAXMAN REDDY INST OF TECHNOLOGY AND
MANAGEMENT (AUTONOMOUS)",DUNDIGAL,MDL,COED,PVT,2009,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",62384,75137,100000,JNTUH,
MLRS,"MARRI LAXMAN REDDY INST OF TECHNOLOGY AND
MANAGEMENT (AUTONOMOUS)",DUNDIGAL,MDL,COED,PVT,2009,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,92757,104863,100000,JNTUH,
MLRS,"MARRI LAXMAN REDDY INST OF TECHNOLOGY AND
MANAGEMENT (AUTONOMOUS)",DUNDIGAL,MDL,COED,PVT,2009,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,99245,112422,100000,JNTUH,
MLRS,"MARRI LAXMAN REDDY INST OF TECHNOLOGY AND
MANAGEMENT (AUTONOMOUS)",DUNDIGAL,MDL,COED,PVT,2009,INF,INFORMATION TECHNOLOGY,64766,82120,100000,JNTUH,
MLRS,"MARRI LAXMAN REDDY INST OF TECHNOLOGY AND
MANAGEMENT (AUTONOMOUS)",DUNDIGAL,MDL,COED,PVT,2009,MEC,MECHANICAL ENGINEERING,44867,111835,100000,JNTUH,
MLTM,MALLA REDDY INSTITUTE OF TECHNOLOGY,MAISAMMAGUDA,MDL,COED,PVT,2008,CSE,COMPUTER SCIENCE AND ENGINEERING,64352,70343,65000,JNTUH,
MNRT,MNRCOLLEGE OF ENGINEERING AND TECHNOLOGY,SANGAREDDY,SRD,COED,PVT,2008,CSE,COMPUTER SCIENCE AND ENGINEERING,67801,98255,60000,JNTUH,
MNRT,MNRCOLLEGE OF ENGINEERING AND TECHNOLOGY,SANGAREDDY,SRD,COED,PVT,2008,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,118057,118057,60000,JNTUH,
MOTK,MOTHER TERESA INSTITUTE OF SCI AND TECHNOLOGY,SATHUPALLY,KHM,COED,PVT,2001,CIV,CIVIL ENGINEERING,122869,122869,75000,JNTUH,
MOTK,MOTHER TERESA INSTITUTE OF SCI AND TECHNOLOGY,SATHUPALLY,KHM,COED,PVT,2001,CSE,COMPUTER SCIENCE AND ENGINEERING,96677,96677,75000,JNTUH,
MOTK,MOTHER TERESA INSTITUTE OF SCI AND TECHNOLOGY,SATHUPALLY,KHM,COED,PVT,2001,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",114266,114266,75000,JNTUH,
MOTK,MOTHER TERESA INSTITUTE OF SCI AND TECHNOLOGY,SATHUPALLY,KHM,COED,PVT,2001,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,109868,120427,75000,JNTUH,
MOTK,MOTHER TERESA INSTITUTE OF SCI AND TECHNOLOGY,SATHUPALLY,KHM,COED,PVT,2001,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,118420,118420,75000,JNTUH,
MOTK,MOTHER TERESA INSTITUTE OF SCI AND TECHNOLOGY,SATHUPALLY,KHM,COED,PVT,2001,MEC,MECHANICAL ENGINEERING,124801,124801,75000,JNTUH,
MOTK,MOTHER TERESA INSTITUTE OF SCI AND TECHNOLOGY,SATHUPALLY,KHM,COED,PVT,2001,MIN,MINING ENGINEERING,111096,111096,75000,JNTUH,
MRCE,MALLA REDDY COLLEGE OF ENGINEERING,MYSAMMAGUDA,MDL,COED,PVT,2005,AID,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,86497,90275,80000,JNTUH,
MRCE,MALLA REDDY COLLEGE OF ENGINEERING,MYSAMMAGUDA,MDL,COED,PVT,2005,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),86545,92685,80000,JNTUH,
MRCE,MALLA REDDY COLLEGE OF ENGINEERING,MYSAMMAGUDA,MDL,COED,PVT,2005,CSE,COMPUTER SCIENCE AND ENGINEERING,45490,45490,80000,JNTUH,
MRCE,MALLA REDDY COLLEGE OF ENGINEERING,MYSAMMAGUDA,MDL,COED,PVT,2005,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",68194,80754,80000,JNTUH,
MRCE,MALLA REDDY COLLEGE OF ENGINEERING,MYSAMMAGUDA,MDL,COED,PVT,2005,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,100909,107248,80000,JNTUH,
MRCE,MALLA REDDY COLLEGE OF ENGINEERING,MYSAMMAGUDA,MDL,COED,PVT,2005,INF,INFORMATION TECHNOLOGY,75220,100633,80000,JNTUH,
MRCW,"MALLA REDDY ENGG COLLEGE FOR WOMEN
(AUTONOMOUS)",MAISAMMAGUDA,MDL,GIRLS,PVT,2008,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),0,77823,95000,JNTUH,
MRCW,"MALLA REDDY ENGG COLLEGE FOR WOMEN
(AUTONOMOUS)",MAISAMMAGUDA,MDL,GIRLS,PVT,2008,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),0,53677,95000,JNTUH,
MRCW,"MALLA REDDY ENGG COLLEGE FOR WOMEN
(AUTONOMOUS)",MAISAMMAGUDA,MDL,GIRLS,PVT,2008,CSE,COMPUTER SCIENCE AND ENGINEERING,0,43029,95000,JNTUH,
MRCW,"MALLA REDDY ENGG COLLEGE FOR WOMEN
(AUTONOMOUS)",MAISAMMAGUDA,MDL,GIRLS,PVT,2008,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",0,55414,95000,JNTUH,
MRCW,"MALLA REDDY ENGG COLLEGE FOR WOMEN
(AUTONOMOUS)",MAISAMMAGUDA,MDL,GIRLS,PVT,2008,CSO,COMPUTER SCIENCE AND ENGINEERING (IOT),0,98649,95000,JNTUH,
MRCW,"MALLA REDDY ENGG COLLEGE FOR WOMEN
(AUTONOMOUS)",MAISAMMAGUDA,MDL,GIRLS,PVT,2008,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,0,99200,95000,JNTUH,
MRCW,"MALLA REDDY ENGG COLLEGE FOR WOMEN
(AUTONOMOUS)",MAISAMMAGUDA,MDL,GIRLS,PVT,2008,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,0,113818,95000,JNTUH,
MRCW,"MALLA REDDY ENGG COLLEGE FOR WOMEN
(AUTONOMOUS)",MAISAMMAGUDA,MDL,GIRLS,PVT,2008,INF,INFORMATION TECHNOLOGY,0,86622,95000,JNTUH,
MREC,MALLAREDDY ENGINEERING COLLEGE (AUTONOMOUS),MAISAMMAGUDA,MDL,COED,PVT,2002,AIM,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,45299,45299,115000,JNTUH,
MREC,MALLAREDDY ENGINEERING COLLEGE (AUTONOMOUS),MAISAMMAGUDA,MDL,COED,PVT,2002,CIV,CIVIL ENGINEERING,79024,114028,115000,JNTUH,
MREC,MALLAREDDY ENGINEERING COLLEGE (AUTONOMOUS),MAISAMMAGUDA,MDL,COED,PVT,2002,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),52083,65712,115000,JNTUH,
MREC,MALLAREDDY ENGINEERING COLLEGE (AUTONOMOUS),MAISAMMAGUDA,MDL,COED,PVT,2002,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),36116,53062,115000,JNTUH,
MREC,MALLAREDDY ENGINEERING COLLEGE (AUTONOMOUS),MAISAMMAGUDA,MDL,COED,PVT,2002,CSE,COMPUTER SCIENCE AND ENGINEERING,24754,33225,115000,JNTUH,
MREC,MALLAREDDY ENGINEERING COLLEGE (AUTONOMOUS),MAISAMMAGUDA,MDL,COED,PVT,2002,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",37311,47898,115000,JNTUH,
MREC,MALLAREDDY ENGINEERING COLLEGE (AUTONOMOUS),MAISAMMAGUDA,MDL,COED,PVT,2002,CSO,COMPUTER SCIENCE AND ENGINEERING (IOT),61489,70107,115000,JNTUH,
MREC,MALLAREDDY ENGINEERING COLLEGE (AUTONOMOUS),MAISAMMAGUDA,MDL,COED,PVT,2002,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,76475,76475,115000,JNTUH,
MREC,MALLAREDDY ENGINEERING COLLEGE (AUTONOMOUS),MAISAMMAGUDA,MDL,COED,PVT,2002,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,93369,100589,115000,JNTUH,
MREC,MALLAREDDY ENGINEERING COLLEGE (AUTONOMOUS),MAISAMMAGUDA,MDL,COED,PVT,2002,INF,INFORMATION TECHNOLOGY,39782,55113,115000,JNTUH,
MREC,MALLAREDDY ENGINEERING COLLEGE (AUTONOMOUS),MAISAMMAGUDA,MDL,COED,PVT,2002,MEC,MECHANICAL ENGINEERING,96786,96786,115000,JNTUH,
MREC,MALLAREDDY ENGINEERING COLLEGE (AUTONOMOUS),MAISAMMAGUDA,MDL,COED,PVT,2002,MIN,MINING ENGINEERING,116287,116287,115000,JNTUH,
MREM,"MALLA REDDY ENGINEERING COLLEGE AND
MANAGEMENT SCIENCES",MEDCHAL,MDL,COED,PVT,2008,CIV,CIVIL ENGINEERING,58323,95897,70000,JNTUH,
MREM,"MALLA REDDY ENGINEERING COLLEGE AND
MANAGEMENT SCIENCES",MEDCHAL,MDL,COED,PVT,2008,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),78951,94327,70000,JNTUH,
MREM,"MALLA REDDY ENGINEERING COLLEGE AND
MANAGEMENT SCIENCES",MEDCHAL,MDL,COED,PVT,2008,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),79705,79705,70000,JNTUH,
MREM,"MALLA REDDY ENGINEERING COLLEGE AND
MANAGEMENT SCIENCES",MEDCHAL,MDL,COED,PVT,2008,CSE,COMPUTER SCIENCE AND ENGINEERING,50403,50403,70000,JNTUH,
MREM,"MALLA REDDY ENGINEERING COLLEGE AND
MANAGEMENT SCIENCES",MEDCHAL,MDL,COED,PVT,2008,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",93904,93904,70000,JNTUH,
MREM,"MALLA REDDY ENGINEERING COLLEGE AND
MANAGEMENT SCIENCES",MEDCHAL,MDL,COED,PVT,2008,CSO,COMPUTER SCIENCE AND ENGINEERING (IOT),96153,115771,70000,JNTUH,
MREM,"MALLA REDDY ENGINEERING COLLEGE AND
MANAGEMENT SCIENCES",MEDCHAL,MDL,COED,PVT,2008,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,105341,105341,70000,JNTUH,
MREM,"MALLA REDDY ENGINEERING COLLEGE AND
MANAGEMENT SCIENCES",MEDCHAL,MDL,COED,PVT,2008,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,114434,117844,70000,JNTUH,
MREM,"MALLA REDDY ENGINEERING COLLEGE AND
MANAGEMENT SCIENCES",MEDCHAL,MDL,COED,PVT,2008,INF,INFORMATION TECHNOLOGY,71764,97412,70000,JNTUH,
MREM,"MALLA REDDY ENGINEERING COLLEGE AND
MANAGEMENT SCIENCES",MEDCHAL,MDL,COED,PVT,2008,MEC,MECHANICAL ENGINEERING,97831,103611,70000,JNTUH,
MRET,"MALLAREDDY INST OF ENGG AND TECHNOLOGY
(AUTONOMOUS)",MAISAMMAGUDA,MDL,COED,PVT,2007,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),77486,82129,70000,JNTUH,
MRET,"MALLAREDDY INST OF ENGG AND TECHNOLOGY
(AUTONOMOUS)",MAISAMMAGUDA,MDL,COED,PVT,2007,CSE,COMPUTER SCIENCE AND ENGINEERING,56559,71883,70000,JNTUH,
MRET,"MALLAREDDY INST OF ENGG AND TECHNOLOGY
(AUTONOMOUS)",MAISAMMAGUDA,MDL,COED,PVT,2007,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",71750,71750,70000,JNTUH,
MRET,"MALLAREDDY INST OF ENGG AND TECHNOLOGY
(AUTONOMOUS)",MAISAMMAGUDA,MDL,COED,PVT,2007,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,115963,115963,70000,JNTUH,
MRET,"MALLAREDDY INST OF ENGG AND TECHNOLOGY
(AUTONOMOUS)",MAISAMMAGUDA,MDL,COED,PVT,2007,INF,INFORMATION TECHNOLOGY,72830,108022,70000,JNTUH,
MREW,MALLA REDDY COLLEGE OF ENGINEERING FOR WOMEN,MAISAMMAGUDA,MDL,GIRLS,PVT,2008,CSE,COMPUTER SCIENCE AND ENGINEERING,0,76875,70000,JNTUH,
